# RA           DEC          D_kpc    flag  
  231.288216   56.672097    12.174   0     
  166.273145   51.156323    8.848    0     
  151.471312   40.725549    8.148    0     
  195.610853   59.175575    10.409   0     
  224.385033   57.913827    11.835   0     
  132.472119   8.789588     9.439    0     
  130.761081   9.093244     10.031   0     
  179.952853   53.712564    9.595    0     
  137.226131   17.72464     8.471    0     
  139.218119   22.00362     8.267    0     
  192.383213   56.68695     10.245   0     
  160.142971   46.714407    8.523    0     
  234.36404    57.100363    12.325   0     
  128.271632   1.963184     11.244   0     
  158.376063   45.497665    8.435    0     
  140.962074   25.625319    8.152    0     
  222.929269   56.805637    11.763   0     
  128.054923   0.825833     11.375   0     
  209.906323   57.953907    11.123   0     
  206.306764   59.850198    10.944   0     
  122.599934   -8.911486    16.82    0     
  127.241233   2.081912     11.912   0     
  148.42079    37.07485     8.07     0     
  138.039662   23.730798    8.377    0     
  221.967799   56.576095    11.716   0     
  128.78225    0.444262     10.954   0     
  201.011487   57.286695    10.681   0     
  132.135111   12.819945    9.543    0     
  193.890468   56.180496    10.322   0     
  125.386003   -2.230559    13.502   0     
  140.665068   26.406764    8.168    0     
  224.416436   57.985702    11.836   0     
  196.131642   57.657839    10.436   0     
  147.456198   34.46988     8.055    0     
  186.719189   55.502053    9.953    0     
  155.762049   40.323587    8.314    0     
  124.426966   -9.522365    14.614   0     
  144.132151   31.479132    8.053    0     
  177.007693   54.954487    9.436    0     
  227.229595   57.328617    11.974   0     
  232.543986   55.540418    12.235   0     
  145.020233   31.233031    8.045    0     
  172.3801     52.263002    9.183    0     
  161.290925   44.827856    8.582    0     
  177.16392    54.893957    9.445    0     
  138.445306   19.21244     8.336    0     
  147.433318   32.638647    8.055    0     
  206.60941    57.589488    10.959   0     
  224.562736   56.039755    11.843   0     
  217.312047   58.371193    11.488   0     
  140.32722    25.355489    8.188    0     
  232.39755    55.759685    12.228   0     
  134.497384   17.263252    8.925    0     
  123.4008     -11.1688     15.853   0     
  134.690646   15.748839    8.884    0     
  155.936366   44.771274    8.322    0     
  132.768674   11.290571    9.352    0     
  148.240416   32.716074    8.067    0     
  174.053053   52.787575    9.275    0     
  182.59818    56.033353    9.737    0     
  145.44706    31.814925    8.044    0     
  147.324198   34.363011    8.054    0     
  224.107919   58.910912    11.821   0     
  131.121738   7.489639     9.892    0     
  170.634157   50.494493    9.087    0     
  150.646954   40.062184    8.123    0     
  129.623737   7.952846     10.526   0     
  138.093018   19.2993      8.371    0     
  166.30221    49.54107     8.85     0     
  139.623937   22.643969    8.235    0     
  144.445674   29.829964    8.049    0     
  157.164463   42.210209    8.377    0     
  126.331327   -0.064523    12.615   0     
  121.400225   -13.703319   18.268   0     
  226.664133   55.747836    11.947   0     
  159.268088   43.731661    8.479    0     
  167.966329   49.969646    8.941    0     
  154.114802   41.889477    8.244    0     
  205.200652   58.845002    10.889   0     
  169.259672   50.73943     9.012    0     
  126.466037   -4.062502    12.503   0     
  144.987106   28.786826    8.045    0     
  135.751057   19.274343    8.687    0     
  148.689157   35.67401     8.075    0     
  137.387715   19.084364    8.451    0     
  186.670129   56.750326    9.951    0     
  146.432372   33.62501     8.046    0     
  132.32554    8.9427       9.483    0     
  200.984071   58.64355     10.679   0     
  219.489175   57.747456    11.594   0     
  149.083848   33.776058    8.083    0     
  152.851499   41.468067    8.196    0     
  134.206579   15.931542    8.988    0     
  230.681022   54.93613     12.144   0     
  126.749737   0.380238     12.277   0     
  144.188731   29.137082    8.052    0     
  124.602837   -5.636963    14.402   0     
  170.80485    51.942729    9.097    0     
  167.140192   49.672488    8.895    0     
  158.962273   46.521751    8.464    0     
  120.625196   -17.228927   19.204   0     
  233.656108   55.243662    12.29    0     
  139.599311   23.031579    8.237    0     
  200.882318   56.899043    10.674   0     
  218.670747   58.800054    11.554   0     
  137.042041   16.665385    8.495    0     
  142.713641   28.843189    8.082    0     
  152.668239   37.63153     8.189    0     
  124.292487   -9.762174    14.776   0     
  157.499638   45.833725    8.393    0     
  139.401598   25.295342    8.252    0     
  146.691449   30.840211    8.047    0     
  177.980989   53.694937    9.489    0     
  128.010316   3.115601     11.403   0     
  136.198853   17.816312    8.615    0     
  195.835978   58.368188    10.421   0     
  164.338033   46.419605    8.743    0     
  122.355177   -11.4995     17.115   0     
  224.260673   58.229072    11.829   0     
  145.073382   30.334849    8.045    0     
  180.802775   56.388727    9.641    0     
  120.937286   -13.839653   18.827   0     
  140.715582   24.426464    8.165    0     
  154.362726   39.58069     8.254    0     
  148.485817   33.223887    8.071    0     
  125.083715   -7.666651    13.83    0     
  129.975879   4.569244     10.363   0     
  173.718661   51.169539    9.257    0     
  178.394235   55.406269    9.512    0     
  152.04205    39.864234    8.167    0     
  137.751937   20.478862    8.408    0     
  122.33832    -16.651275   17.135   0     
  142.28569    28.438359    8.095    0     
  144.009763   28.940101    8.055    0     
  134.978191   12.594785    8.827    0     
  166.129792   47.420682    8.84     0     
  125.912771   -2.228296    12.985   0     
  178.784628   54.769598    9.533    0     
  187.215597   55.012952    9.979    0     
  123.420142   -8.212502    15.829   0     
  158.69144    44.986322    8.451    0     
  200.505846   56.753146    10.655   0     
  151.304557   38.30421     8.143    0     
  128.568919   2.455105     11.072   0     
  129.319396   7.456901     10.674   0     
  186.015004   54.970399    9.917    0     
  184.376154   56.313962    9.831    0     
  152.46087    40.438945    8.182    0     
  132.08909    10.197949    9.558    0     
  123.537921   -9.574754    15.687   0     
  133.058522   8.417623     9.271    0     
  148.332638   36.174864    8.069    0     
  165.605186   49.54063     8.812    0     
  186.823334   56.638655    9.959    0     
  124.592004   -9.973973    14.415   0     
  179.98719    54.362399    9.597    0     
  134.648305   13.525599    8.893    0     
  160.33873    46.796899    8.533    0     
  131.771313   6.546293     9.662    0     
  137.217594   22.037791    8.472    0     
  164.345529   46.349471    8.744    0     
  216.558893   59.175684    11.451   0     
  166.897809   48.975984    8.882    0     
  191.138836   55.653413    10.182   0     
  122.489787   -9.142866    16.953   0     
  128.205693   3.111702     11.284   0     
  132.630902   9.191064     9.392    0     
  149.111461   37.319887    8.084    0     
  143.398576   31.358978    8.066    0     
  135.389238   13.477488    8.75     0     
  179.561869   55.111151    9.574    0     
  158.882988   42.956865    8.46     0     
  236.219349   56.437098    12.416   0     
  126.98082    -2.241845    12.101   0     
  142.335264   24.955562    8.094    0     
  124.264267   -4.376055    14.81    0     
  142.313847   29.520299    8.095    0     
  178.493781   53.500501    9.517    0     
  142.626421   27.711341    8.085    0     
  150.664981   38.096285    8.124    0     
  141.859214   24.586769    8.111    0     
  180.491052   55.921518    9.624    0     
  192.642028   56.561709    10.259   0     
  186.956858   57.092605    9.966    0     
  216.634247   58.975024    11.454   0     
  126.889669   -3.782694    12.169   0     
  146.305349   33.192525    8.045    0     
  191.048803   58.514588    10.177   0     
  153.232917   39.073607    8.21     0     
  190.235597   57.077894    10.135   0     
  133.181253   9.440103     9.238    0     
  220.054065   57.920467    11.622   0     
  154.75103    40.993875    8.27     0     
  230.430495   55.152315    12.132   0     
  131.443617   9.370985     9.775    0     
  169.826087   50.754238    9.043    0     
  142.412833   28.616637    8.091    0     
  166.27532    47.933007    8.848    0     
  123.390982   -9.656846    15.865   0     
  227.351873   58.257026    11.98    0     
  176.036612   54.667632    9.384    0     
  126.538434   -0.078378    12.444   0     
  167.725217   48.288406    8.927    0     
  132.382856   11.598493    9.466    0     
  232.638907   55.530116    12.24    0     
  124.363983   -10.491346   14.69    0     
  129.45481    2.320802     10.607   0     
  145.267079   32.638307    8.044    0     
  151.313657   38.491245    8.143    0     
  127.973609   3.448793     11.425   0     
  207.092506   58.445695    10.983   0     
  136.507996   16.696353    8.569    0     
  167.491487   50.351018    8.915    0     
  154.575308   39.267389    8.263    0     
  139.54473    22.691251    8.241    0     
  120.821649   -14.16369    18.966   0     
  124.947303   -8.510503    13.987   0     
  137.44982    21.055747    8.444    0     
  131.272516   8.028903     9.837    0     
  161.16471    47.863547    8.575    0     
  172.49854    51.06956     9.19     0     
  210.716522   57.160788    11.163   0     
  170.256359   51.761284    9.067    0     
  121.895877   -9.956847    17.67    0     
  171.488469   51.737015    9.134    0     
  134.472906   13.090412    8.93     0     
  140.164954   21.873873    8.198    0     
  156.852741   44.019306    8.363    0     
  125.096994   -5.646366    13.815   0     
  160.847193   47.464365    8.559    0     
  129.563731   1.259801     10.554   0     
  128.347094   0.637595     11.2     0     
  169.901256   51.644819    9.047    0     
  149.582439   36.475804    8.095    0     
  226.00087    57.194254    11.914   0     
  235.694776   53.73648     12.39    0     
  147.355775   36.684561    8.054    0     
  145.185853   30.515447    8.044    0     
  179.459414   52.99806     9.569    0     
  161.691821   48.663384    8.603    0     
  124.477897   -6.127463    14.552   0     
  190.392094   56.280079    10.143   0     
  156.776128   42.859206    8.359    0     
  136.238336   16.29654     8.609    0     
  123.793799   -10.775568   15.378   0     
  123.393083   -8.252591    15.862   0     
  132.45507    9.192802     9.444    0     
  148.787108   34.643983    8.077    0     
  142.863068   26.586438    8.078    0     
  141.262143   25.591489    8.137    0     
  156.085222   44.45536     8.328    0     
  213.707211   58.355828    11.311   0     
  145.811111   32.040338    8.044    0     
  201.73156    57.723229    10.717   0     
  136.491603   17.651254    8.571    0     
  229.561788   55.387134    12.089   0     
  158.788309   43.580444    8.455    0     
  140.486991   25.129056    8.178    0     
  125.154622   -5.662491    13.75    0     
  233.803948   54.18417     12.297   0     
  138.880882   24.520393    8.295    0     
  183.84422    55.97376     9.803    0     
  191.346538   55.762568    10.192   0     
  218.606048   56.843779    11.551   0     
  171.372523   52.626996    9.128    0     
  186.265112   57.338459    9.93     0     
  163.530788   47.360207    8.7      0     
  168.120259   51.949335    8.949    0     
  136.623812   16.885385    8.552    0     
  126.223317   -1.811519    12.708   0     
  142.911864   26.27329     8.077    0     
  135.789676   14.252004    8.681    0     
  129.183629   0.423331     10.743   0     
  183.927449   56.062847    9.807    0     
  154.086892   41.958175    8.243    0     
  126.002034   -4.55443     12.903   0     
  130.700918   4.235055     10.055   0     
  140.21901    23.989701    8.194    0     
  171.924348   53.229767    9.158    0     
  208.509831   58.48526     11.054   0     
  151.495754   40.488009    8.149    0     
  236.745354   56.395402    12.441   0     
  147.027962   31.557188    8.05     0     
  122.930792   -12.324496   16.42    0     
  161.7383     46.199741    8.605    0     
  159.560772   44.646472    8.494    0     
  125.193767   -9.667349    13.707   0     
  221.555928   59.026653    11.696   0     
  177.287726   53.872398    9.452    0     
  217.122109   59.585348    11.478   0     
  153.30492    40.877401    8.213    0     
  235.519761   54.040718    12.381   0     
  138.303235   19.52051     8.35     0     
  224.725011   57.536635    11.851   0     
  207.982677   57.02918     11.028   0     
  122.54519    -10.928198   16.886   0     
  161.618988   48.117033    8.599    0     
  166.037778   50.690892    8.835    0     
  169.666718   52.758965    9.034    0     
  215.564431   58.523489    11.402   0     
  224.875205   57.598876    11.859   0     
  185.254151   54.811938    9.877    0     
  220.02591    57.486138    11.621   0     
  203.790819   57.616687    10.819   0     
  215.507259   59.438433    11.399   0     
  137.602861   20.386415    8.426    0     
  162.865873   48.482545    8.664    0     
  123.799594   -11.525073   15.371   0     
  234.220251   56.773392    12.318   0     
  169.188945   50.683401    9.008    0     
  151.943324   37.155644    8.164    0     
  212.967654   58.756652    11.274   0     
  177.247622   54.459269    9.449    0     
  181.681118   54.667727    9.688    0     
  163.468045   46.942581    8.696    0     
  231.609549   56.647016    12.189   0     
  194.924897   57.546183    10.375   0     
  230.681322   57.25658     12.144   0     
  165.924509   48.749526    8.829    0     
  186.534832   57.786245    9.944    0     
  183.120518   56.447539    9.764    0     
  144.58559    31.252119    8.048    0     
  127.846325   -2.418842    11.506   0     
  158.471767   44.236739    8.44     0     
  203.674013   58.894986    10.814   0     
  205.623009   59.22836     10.91    0     
  125.083776   -9.777933    13.83    0     
  122.35606    -10.278695   17.114   0     
  145.158752   32.703939    8.044    0     
  119.281151   -16.863676   20.826   0     
  192.062637   56.307165    10.229   0     
  133.709679   13.923209    9.104    0     
  186.877289   57.181783    9.962    0     
  125.138296   -2.705766    13.769   0     
  130.655013   6.532468     10.074   0     
  120.019305   -15.903706   19.935   0     
  177.96868    54.42549     9.489    0     
  123.884267   -10.671944   15.269   0     
  146.696219   31.867623    8.047    0     
  139.707037   25.314846    8.229    0     
  126.590406   -4.443105    12.402   0     
  194.593867   56.367836    10.358   0     
  180.561596   55.754797    9.628    0     
  182.470267   54.678508    9.73     0     
  220.756606   58.580617    11.657   0     
  197.466593   56.940298    10.503   0     
  230.531324   57.444569    12.136   0     
  124.662765   -5.250234    14.329   0     
  203.074652   58.206634    10.784   0     
  127.933937   4.068105     11.45    0     
  224.629765   57.935127    11.847   0     
  153.63046    41.376867    8.225    0     
  167.026125   50.024624    8.889    0     
  125.879851   -6.690618    13.015   0     
  123.643181   -12.557976   15.56    0     
  140.987484   28.339967    8.15     0     
  227.060473   58.46488     11.966   0     
  232.342352   55.833029    12.225   0     
  152.934195   39.803337    8.199    0     
  145.970605   35.175302    8.044    0     
  126.36791    -5.169232    12.585   0     
  134.575183   15.090378    8.908    0     
  128.120397   3.65261      11.335   0     
  135.406525   16.718111    8.747    0     
  129.423155   6.561276     10.623   0     
  128.4473     3.605379     11.142   0     
  152.250305   38.017016    8.174    0     
  138.528221   24.811978    8.328    0     
  218.866931   57.391163    11.564   0     
  146.473262   35.164868    8.046    0     
  162.680368   48.575262    8.655    0     
  135.930377   17.478484    8.658    0     
  199.956902   57.088288    10.628   0     
  161.914945   44.975435    8.614    0     
  153.846333   41.30358     8.234    0     
  121.916348   -12.852376   17.645   0     
  132.615017   13.223899    9.396    0     
  149.535289   36.474907    8.094    0     
  150.053048   36.462566    8.107    0     
  195.224141   56.337701    10.39    0     
  172.828759   52.347382    9.208    0     
  189.954642   55.52289     10.121   0     
  131.84858    6.921151     9.636    0     
  218.268281   57.124671    11.535   0     
  132.741395   7.927291     9.36     0     
  133.892485   14.55842     9.06     0     
  150.040074   35.772863    8.106    0     
  147.016459   32.252795    8.05     0     
  136.609883   21.48454     8.554    0     
  136.82768    19.974061    8.524    0     
  182.288198   54.936297    9.72     0     
  164.551645   47.734917    8.755    0     
  211.863027   57.356129    11.22    0     
  133.33848    13.283831    9.197    0     
  160.862723   46.150671    8.56     0     
  146.198106   34.628257    8.045    0     
  130.935449   8.350161     9.963    0     
  235.955561   53.885755    12.403   0     
  157.60101    42.648281    8.398    0     
  191.843969   55.994294    10.218   0     
  134.39936    13.407777    8.946    0     
  160.299171   44.490043    8.531    0     
  126.115097   -3.408734    12.802   0     
  142.977651   31.214175    8.075    0     
  175.966271   52.513685    9.38     0     
  191.443561   58.160432    10.197   0     
  157.111836   45.24916     8.375    0     
  153.919951   39.772768    8.237    0     
  223.662805   58.283117    11.799   0     
  167.826355   48.888129    8.933    0     
  174.421278   51.90165     9.295    0     
  154.466595   43.248905    8.259    0     
  148.682279   36.214683    8.075    0     
  128.845987   -0.529337    10.92    0     
  126.052613   -0.081667    12.858   0     
  140.603188   28.017765    8.171    0     
  123.898454   -8.901549    15.252   0     
  142.885142   29.468193    8.078    0     
  124.146895   -10.304136   14.952   0     
  148.136744   34.450893    8.065    0     
  123.261309   -9.014155    16.021   0     
  159.600952   45.588289    8.496    0     
  231.573085   57.475678    12.188   0     
  133.266931   12.358205    9.216    0     
  139.201175   23.94161     8.268    0     
  156.518171   42.1173      8.348    0     
  235.972047   56.575421    12.404   0     
  126.981968   -1.350382    12.1     0     
  135.434807   15.32497     8.742    0     
  129.285587   1.423255     10.691   0     
  123.002392   -12.411586   16.334   0     
  144.523953   30.107903    8.049    0     
  209.872095   57.562102    11.121   0     
  186.324344   57.146725    9.933    0     
  212.183182   59.537745    11.235   0     
  225.983602   56.735311    11.913   0     
  125.382073   -8.762819    13.506   0     
  124.270766   -7.988819    14.802   0     
  204.422972   59.306351    10.851   0     
  133.340647   12.148103    9.196    0     
  139.450257   25.305111    8.248    0     
  188.903067   57.759642    10.067   0     
  146.797291   32.260296    8.048    0     
  126.287156   -4.828544    12.653   0     
  219.948964   57.507541    11.617   0     
  161.022706   47.075791    8.568    0     
  134.077474   13.803168    9.017    0     
  152.888826   39.109695    8.197    0     
  155.578571   43.641835    8.306    0     
  212.401343   58.342546    11.246   0     
  137.507765   21.675576    8.437    0     
  148.611526   34.384592    8.074    0     
  140.74455    25.869247    8.163    0     
  153.337844   41.551887    8.214    0     
  171.293591   51.532698    9.124    0     
  123.877591   -11.460107   15.277   0     
  121.292862   -11.813074   18.398   0     
  223.14818    58.043624    11.774   0     
  216.087234   58.147327    11.427   0     
  124.774062   -10.568129   14.195   0     
  125.51255    -0.813157    13.371   0     
  124.053908   -7.736614    15.064   0     
  134.764746   17.793954    8.869    0     
  188.479464   57.094996    10.045   0     
  144.521165   29.6219      8.049    0     
  137.080162   21.07292     8.49     0     
  147.308513   36.681047    8.053    0     
  126.950424   1.009935     12.124   0     
  209.569143   59.05084     11.106   0     
  188.87351    56.040078    10.065   0     
  130.122871   5.759239     10.298   0     
  140.747641   23.64937     8.163    0     
  162.476007   46.967281    8.644    0     
  161.322271   46.311938    8.583    0     
  132.456446   9.8502       9.444    0     
  170.958942   53.12415     9.105    0     
  186.853996   54.973103    9.96     0     
  143.090439   29.682067    8.072    0     
  205.178618   56.985346    10.888   0     
  208.704595   59.530944    11.063   0     
  170.240745   51.285346    9.066    0     
  219.963822   58.072024    11.618   0     
  151.675926   38.566439    8.155    0     
  166.650956   49.192703    8.869    0     
  160.91156    46.345777    8.562    0     
  124.586027   -5.707665    14.422   0     
  192.37534    58.751163    10.245   0     
  151.436522   36.421805    8.147    0     
  187.514465   55.233232    9.995    0     
  211.235356   57.431246    11.189   0     
  132.927606   14.268578    9.307    0     
  138.703188   20.130927    8.311    0     
  232.103301   56.079934    12.214   0     
  147.608511   35.990799    8.057    0     
  131.269894   7.749003     9.838    0     
  140.348288   27.407371    8.186    0     
  173.981017   52.312566    9.271    0     
  155.583751   40.77606     8.306    0     
  175.187213   52.307182    9.337    0     
  123.764446   -5.176247    15.414   0     
  154.865144   41.856367    8.275    0     
  178.961262   54.450472    9.542    0     
  172.833244   52.069635    9.208    0     
  148.762193   34.4449      8.077    0     
  142.887338   27.161486    8.078    0     
  197.083548   59.03509     10.484   0     
  225.295145   56.510596    11.879   0     
  140.387045   27.561217    8.184    0     
  145.667872   30.028475    8.043    0     
  168.773468   48.718438    8.985    0     
  132.871284   12.734977    9.323    0     
  236.25519    56.086715    12.417   0     
  120.102932   -16.1529     19.834   0     
  187.965177   55.681915    10.018   0     
  175.343735   54.416445    9.346    0     
  210.584324   58.878827    11.156   0     
  122.234279   -14.224107   17.261   0     
  157.148773   41.601476    8.377    0     
  156.79569    45.360311    8.36     0     
  127.503103   -3.498161    11.731   0     
  214.962843   58.542998    11.372   0     
  142.491617   25.376538    8.089    0     
  124.633075   -8.213687    14.365   0     
  190.426298   57.816959    10.145   0     
  135.904719   17.64002     8.662    0     
  145.340665   31.843094    8.044    0     
  189.747184   58.067332    10.11    0     
  136.27512    17.941558    8.603    0     
  141.898688   25.186862    8.109    0     
  128.547086   3.521063     11.085   0     
  156.40835    41.489092    8.343    0     
  170.757086   52.174185    9.094    0     
  201.553343   58.678741    10.708   0     
  148.359587   34.893795    8.069    0     
  133.434938   14.356574    9.172    0     
  126.381485   -3.204353    12.573   0     
  140.981603   26.035404    8.151    0     
  130.479387   7.49304      10.145   0     
  151.944585   37.881225    8.164    0     
  178.759257   55.115949    9.531    0     
  210.225325   59.85599     11.139   0     
  167.249688   49.478772    8.901    0     
  138.49008    24.314695    8.331    0     
  119.970427   -15.716289   19.994   0     
  120.50952    -16.898153   19.343   0     
  213.845802   57.258508    11.317   0     
  146.15184    33.681548    8.044    0     
  122.723913   -12.614691   16.67    0     
  177.121133   54.443971    9.443    0     
  122.553435   -8.853842    16.876   0     
  134.352278   11.83888     8.956    0     
  120.579327   -16.586566   19.259   0     
  145.369807   32.478648    8.044    0     
  232.083974   54.669821    12.213   0     
  180.480264   54.171307    9.624    0     
  146.822762   33.892341    8.049    0     
  171.394541   51.916659    9.129    0     
  120.179065   -17.106904   19.742   0     
  134.401555   12.269184    8.945    0     
  149.408484   37.715612    8.091    0     
  160.690661   47.557845    8.551    0     
  131.271168   6.988707     9.837    0     
  152.247459   38.620901    8.174    0     
  139.769781   22.575811    8.225    0     
  188.039289   58.071198    10.022   0     
  137.241957   22.339633    8.469    0     
  144.151414   32.951624    8.053    0     
  121.765848   -12.896116   17.827   0     
  144.359105   31.439717    8.05     0     
  146.947781   32.168042    8.05     0     
  123.111497   -7.741781    16.202   0     
  201.915955   59.75698     10.726   0     
  233.753229   57.142796    12.295   0     
  129.263099   3.074343     10.702   0     
  140.701709   24.99296     8.166    0     
  225.445477   56.382498    11.887   0     
  127.213278   1.045914     11.932   0     
  141.07261    28.363027    8.146    0     
  134.095558   12.123105    9.013    0     
  161.175913   48.044528    8.576    0     
  120.908687   -16.447658   18.861   0     
  176.482145   52.08558     9.408    0     
  201.857472   59.408713    10.723   0     
  144.5579     31.692425    8.048    0     
  141.810573   29.372848    8.113    0     
  163.109826   46.217034    8.677    0     
  156.642532   41.632317    8.353    0     
  209.254418   58.525559    11.091   0     
  158.72954    42.595372    8.452    0     
  130.372964   9.250664     10.19    0     
  126.39957    -5.883307    12.558   0     
  138.408225   18.790682    8.339    0     
  187.914047   56.378976    10.015   0     
  152.074064   38.449446    8.168    0     
  126.077991   -0.070563    12.835   0     
  123.29163    -10.419399   15.985   0     
  216.930123   59.42878     11.469   0     
  224.942219   58.406773    11.862   0     
  143.926023   28.415741    8.056    0     
  129.252327   0.653251     10.708   0     
  151.935022   40.107612    8.163    0     
  231.802494   56.793912    12.199   0     
  138.468786   24.565264    8.333    0     
  235.284207   55.215112    12.37    0     
  210.816593   59.565212    11.168   0     
  167.321193   49.028718    8.905    0     
  126.189656   -0.856405    12.737   0     
  133.417832   13.649806    9.177    0     
  201.835773   59.334414    10.722   0     
  150.346468   37.846398    8.115    0     
  125.552622   -4.692931    13.331   0     
  140.479088   22.349656    8.178    0     
  235.251508   53.883888    12.368   0     
  152.241087   37.029756    8.174    0     
  165.486885   47.993341    8.805    0     
  147.085927   36.023688    8.051    0     
  152.026434   37.387596    8.167    0     
  171.327737   50.270656    9.126    0     
  177.582038   53.611593    9.468    0     
  148.370496   36.976449    8.069    0     
  150.19258    38.76934     8.11     0     
  136.561055   17.524351    8.561    0     
  168.694003   51.591893    8.981    0     
  160.746543   44.728587    8.554    0     
  132.502749   7.905625     9.43     0     
  232.761667   54.537034    12.246   0     
  137.397251   17.164152    8.45     0     
  181.502107   55.421547    9.678    0     
  134.494543   11.342439    8.925    0     
  162.209138   47.276815    8.63     0     
  153.308953   40.930391    8.213    0     
  148.363505   36.513778    8.069    0     
  132.272634   13.09874     9.5      0     
  197.976167   57.927892    10.529   0     
  134.189487   13.36551     8.992    0     
  207.921276   57.603007    11.025   0     
  162.770967   46.9994      8.659    0     
  137.720864   18.941995    8.412    0     
  217.83307    57.534172    11.513   0     
  190.667998   56.690712    10.158   0     
  181.41369    53.760977    9.674    0     
  151.809783   37.758315    8.159    0     
  156.044709   44.074398    8.326    0     
  154.999069   39.764455    8.281    0     
  125.116873   -4.5295      13.793   0     
  141.578297   24.698643    8.123    0     
  125.274247   -7.863542    13.62    0     
  182.968039   55.171918    9.756    0     
  224.253705   56.405145    11.828   0     
  128.408267   1.868952     11.164   0     
  132.596635   9.156249     9.402    0     
  159.301905   46.814727    8.481    0     
  149.6418     34.349821    8.096    0     
  148.074905   33.620346    8.064    0     
  146.935681   33.119214    8.05     0     
  122.237836   -16.193627   17.257   0     
  154.202373   40.06329     8.248    0     
  124.509322   -5.886618    14.514   0     
  235.45396    56.499454    12.378   0     
  144.363662   32.357438    8.05     0     
  139.33729    24.43992     8.257    0     
  148.027219   35.230755    8.063    0     
  140.019686   24.951208    8.207    0     
  121.574092   -17.44112    18.058   0     
  224.0466     56.606073    11.818   0     
  213.902312   58.943778    11.32    0     
  218.701895   58.552585    11.556   0     
  143.229653   30.14208     8.069    0     
  223.666985   56.373345    11.8     0     
  185.861714   55.687286    9.908    0     
  165.170086   48.580823    8.788    0     
  128.768046   2.557134     10.962   0     
  129.123811   6.308091     10.773   0     
  229.597182   56.653298    12.091   0     
  221.548405   58.118389    11.696   0     
  205.31745    57.918698    10.895   0     
  131.005667   7.217752     9.936    0     
  134.205101   15.351216    8.988    0     
  120.863471   -12.655063   18.916   0     
  214.557721   59.61302     11.352   0     
  135.941041   18.154236    8.656    0     
  183.490307   55.985738    9.784    0     
  163.421818   46.696651    8.694    0     
  210.290047   58.505626    11.142   0     
  120.138485   -15.807016   19.791   0     
  164.201793   47.154649    8.736    0     
  195.686963   58.38297     10.413   0     
  151.685639   38.574962    8.155    0     
  160.251191   46.53907     8.528    0     
  172.490542   52.986947    9.19     0     
  178.69852    54.718483    9.528    0     
  137.228318   22.504386    8.471    0     
  144.1759     32.609328    8.053    0     
  224.44481    56.768123    11.838   0     
  186.199203   57.122687    9.926    0     
  123.302963   -11.872153   15.971   0     
  120.850299   -15.913397   18.932   0     
  140.978567   27.111369    8.151    0     
  234.249943   55.608035    12.319   0     
  221.286994   57.245947    11.683   0     
  141.149962   28.85903     8.142    0     
  182.988096   55.449998    9.757    0     
  147.169142   31.644191    8.052    0     
  220.240335   56.529081    11.631   0     
  131.631079   5.890319     9.709    0     
  134.095737   13.796744    9.013    0     
  123.671483   -8.91837     15.526   0     
  147.411941   35.367698    8.055    0     
  149.139896   37.343802    8.085    0     
  154.502406   39.952354    8.26     0     
  124.893325   -4.528592    14.051   0     
  141.777979   26.503397    8.114    0     
  224.516281   55.946277    11.841   0     
  168.453025   49.963894    8.967    0     
  126.876822   -1.351916    12.179   0     
  119.75702    -16.261297   20.252   0     
  231.897926   57.34187     12.204   0     
  137.812292   21.829376    8.402    0     
  125.092896   -3.62915     13.82    0     
  144.733684   28.819848    8.047    0     
  162.377402   45.807612    8.639    0     
  150.324564   38.38268     8.114    0     
  149.365588   35.189636    8.09     0     
  125.350111   -2.933626    13.539   0     
  124.888228   -9.175512    14.057   0     
  122.424769   -11.734365   17.031   0     
  145.103597   29.575554    8.045    0     
  125.549665   -4.701346    13.334   0     
  201.824747   57.293358    10.721   0     
  197.922924   57.211491    10.526   0     
  174.770995   51.504272    9.315    0     
  154.594616   39.962467    8.264    0     
  137.818909   19.093437    8.401    0     
  121.322352   -12.991699   18.362   0     
  232.029037   54.88157     12.21    0     
  233.701587   55.917406    12.292   0     
  201.009406   57.870901    10.681   0     
  234.380632   57.046608    12.325   0     
  158.226787   45.756396    8.428    0     
  147.578519   33.811343    8.057    0     
  165.707331   48.009009    8.817    0     
  186.834678   57.921379    9.959    0     
  135.319098   16.676229    8.763    0     
  154.772844   40.978581    8.271    0     
  141.69064    28.079341    8.118    0     
  182.697965   53.920921    9.742    0     
  172.288144   52.626623    9.178    0     
  208.702961   57.68934     11.063   0     
  146.165625   34.760779    8.044    0     
  163.662909   49.155803    8.707    0     
  124.297852   -7.887653    14.77    0     
  169.821358   49.390724    9.043    0     
  147.154673   35.244709    8.052    0     
  206.298161   57.603577    10.944   0     
  124.308356   -3.512382    14.757   0     
  122.036253   -10.804054   17.5     0     
  122.552951   -9.613833    16.876   0     
  149.865488   38.923912    8.102    0     
  191.608365   58.439511    10.206   0     
  163.623533   46.099144    8.705    0     
  196.682132   57.310597    10.463   0     
  131.579946   10.814557    9.727    0     
  132.834945   9.396854     9.333    0     
  147.931287   35.351541    8.062    0     
  169.439403   51.730449    9.022    0     
  123.064811   -9.124924    16.258   0     
  182.055178   55.880398    9.708    0     
  140.172049   25.369527    8.197    0     
  138.728648   20.586624    8.309    0     
  127.686328   -0.724323    11.609   0     
